"id","Age","Citizenship","Status","Lifeboat","Adult.Minor","Sex","Survived","Pasajero","Class"
"1543",44,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1544",25,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1545",34,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1546",29,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1547",50,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1548",26,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1549",4,"British","Single","Si","Minor","Female","Saved","Passenger","Third"
"1550",4,"British","Single","Si","Minor","Female","Saved","Passenger","Third"
"1551",30,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1552",29,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1553",26,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1554",26,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1555",28,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1556",8,"British","Single","No","Minor","Male","Saved","Passenger","Third"
"1557",29,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1558",29,"Persian","Married","No","Adult","Male","Saved","Passenger","Third"
"1559",35,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1560",33,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1561",30,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1562",37,"Persian","Married","No","Adult","Male","Saved","Passenger","Third"
"1563",50,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1564",53,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1565",15,"British","Single","No","Minor","Male","Saved","Passenger","Third"
"1566",32,"British","Married","Si","Adult","Female","Saved","Passenger","Third"
"1567",53,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1568",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1569",26,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1570",26,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1571",19,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1572",21,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1573",48,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1574",25,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1575",32,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1576",50,"British","Otros","No","Adult","Male","Saved","Passenger","Third"
"1577",30,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1578",27,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1579",24,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1580",33,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1581",24,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1582",28,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1583",30,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1584",30,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1585",29,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1586",37,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1587",28,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1588",22,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1589",30,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1590",40,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1591",46,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1592",29,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1593",40,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1594",23,"USA","Married","No","Adult","Male","Saved","Passenger","Third"
"1595",28,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1596",31,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1597",23,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1598",26,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1599",27,"Russian","Single","No","Adult","Male","Lost","Passenger","Third"
"1600",26,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1601",17,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1602",38,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1603",42,"Russian","Married","No","Adult","Male","Saved","Passenger","Third"
"1604",19,"British","Married","Si","Adult","Female","Saved","Passenger","Third"
"1605",21,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1606",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1607",18,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1608",40,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1609",40,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1610",25,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1611",28,"Russian","Single","No","Adult","Male","Saved","Passenger","Third"
"1612",32.7167051578137,"British","Single","No","Adult","Female","Lost","Passenger","Third"
"1613",40,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1614",10,"British","Single","No","Minor","Female","Lost","Passenger","Third"
"1615",25,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1616",30,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1617",25,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1618",19,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1619",28,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1620",31,"British","Married","Si","Adult","Male","Saved","Passenger","Third"
"1621",27,"British","Married","Si","Adult","Female","Saved","Passenger","Third"
"1622",22,"Russian","Single","No","Adult","Female","Lost","Passenger","Third"
"1623",41,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1624",48,"British","Married","No","Adult","Male","Saved","Passenger","Third"
"1625",43,"British","Married","No","Adult","Female","Saved","Passenger","Third"
"1626",22,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1627",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1628",40,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1629",32,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1630",69,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1631",34,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1632",30,"British","Single","No","Adult","Female","Saved","Passenger","Third"
"1633",27,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1634",38,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1635",45,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1636",3,"British","Single","No","Infant","Male","Lost","Passenger","Third"
"1637",6,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1638",10,"British","Single","No","Minor","Male","Saved","Passenger","Third"
"1639",37,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1640",4,"British","Single","No","Minor","Female","Lost","Passenger","Third"
"1641",5,"British","Single","No","Minor","Female","Lost","Passenger","Third"
"1642",9,"British","Single","No","Minor","Female","Saved","Passenger","Third"
"1643",4,"British","Single","No","Minor","Male","Lost","Passenger","Third"
"1644",32.7167051578137,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1645",2,"British","Single","No","Minor","Female","Lost","Passenger","Third"
"1646",22,"British","Single","No","Adult","Male","Saved","Passenger","Third"
"1647",45,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1648",40,"Persian","Married","No","Adult","Male","Lost","Passenger","Third"
"1649",32,"Persian","Single","No","Adult","Male","Saved","Passenger","Third"
"1650",32.7167051578137,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1651",27,"British","Married","No","Adult","Female","Lost","Passenger","Third"
"1652",37,"Russian","Married","No","Adult","Male","Lost","Passenger","Third"
"1653",32.7167051578137,"British","Married","No","Adult","Male","Lost","Passenger","Third"
"1654",32.7167051578137,"British","Otros","No","Adult","Male","Lost","Passenger","Third"
"1655",32,"British","Single","No","Adult","Male","Lost","Passenger","Third"
"1656",32,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1657",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1658",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1659",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1660",34,"British","Otros","No","Adult","Male","Saved","Crew","Victualling"
"1661",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1662",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1663",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1664",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1665",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1666",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1667",28,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1668",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1669",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1670",44,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1671",17,"British","Single","No","Minor","Male","Lost","Crew","Victualling"
"1672",38,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1673",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1674",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1675",40,"British","Single","Si","Adult","Female","Saved","Crew","Victualling"
"1676",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1677",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1678",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1679",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1680",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1681",37,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1682",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1683",29,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1684",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1685",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1686",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1687",15,"British","Married","No","Minor","Male","Saved","Crew","Victualling"
"1688",32,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1689",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1690",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1691",44,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1692",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1693",53,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1694",33,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1695",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1696",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1697",15,"British","Married","No","Minor","Male","Saved","Crew","Victualling"
"1698",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1699",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1700",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1701",31,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1702",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1703",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1704",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1705",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1706",40,"British","Single","No","Adult","Female","Saved","Crew","Victualling"
"1707",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1708",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1709",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1710",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1711",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1712",45,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1713",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1714",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1715",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1716",32.7167051578137,"British","Otros","No","Adult","Male","Lost","Crew","Victualling"
"1717",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1718",32,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1719",47,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1720",32,"British","Otros","No","Adult","Female","Saved","Crew","Victualling"
"1721",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1722",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1723",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1724",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1725",26,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1726",30,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1727",20,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1728",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1729",36,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1730",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1731",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1732",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1733",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1734",45,"Norwegian","Married","No","Adult","Female","Lost","Crew","Victualling"
"1735",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1736",24,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1737",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1738",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1739",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1740",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1741",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1742",42,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1743",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1744",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1745",45,"British","Married","Si","Adult","Male","Saved","Crew","Victualling"
"1746",45,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1747",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1748",38,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1749",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1750",32.7167051578137,"Dutch","Married","No","Adult","Male","Lost","Crew","Victualling"
"1751",22,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1752",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1753",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1754",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1755",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1756",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1757",26,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1758",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1759",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1760",26,"British","Otros","No","Adult","Male","Saved","Crew","Victualling"
"1761",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1762",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1763",38,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1764",26,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1765",30,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1766",24,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1767",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1768",38,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1769",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1770",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1771",29,"British","Single","Si","Adult","Male","Saved","Crew","Victualling"
"1772",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1773",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1774",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1775",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1776",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1777",31,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1778",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1779",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1780",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1781",24,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1782",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1783",30,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1784",16,"British","Married","No","Minor","Male","Saved","Crew","Victualling"
"1785",16,"British","Single","No","Minor","Male","Saved","Crew","Victualling"
"1786",32.7167051578137,"British","Otros","No","Adult","Male","Saved","Crew","Victualling"
"1787",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1788",33,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1789",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1790",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1791",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1792",32.7167051578137,"British","Married","No","Minor","Male","Lost","Crew","Victualling"
"1793",32.7167051578137,"British","Married","No","Adult","Female","Saved","Crew","Victualling"
"1794",32.7167051578137,"British","Married","No","Adult","Female","Saved","Crew","Victualling"
"1795",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1796",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1797",30,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1798",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1799",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1800",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1801",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1802",54,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1803",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1804",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1805",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1806",43,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1807",35,"Danish","Single","No","Adult","Female","Lost","Crew","Victualling"
"1808",19,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1809",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1810",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1811",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1812",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1813",38,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1814",40,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1815",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1816",65,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1817",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1818",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1819",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1820",28,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1821",19,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1822",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1823",32,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1824",25,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1825",35,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1826",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1827",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1828",21,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1829",32.7167051578137,"British","Single","No","Adult","Female","Saved","Crew","Victualling"
"1830",32.7167051578137,"British","Single","Si","Adult","Male","Saved","Crew","Victualling"
"1831",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1832",32.7167051578137,"Dutch","Married","No","Adult","Male","Lost","Crew","Victualling"
"1833",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1834",32.7167051578137,"British","Single","No","Adult","Female","Saved","Crew","Victualling"
"1835",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1836",22,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1837",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1838",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1839",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1840",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1841",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1842",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1843",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1844",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1845",42,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1846",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1847",34,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1848",62,"British","Otros","No","Adult","Male","Lost","Crew","Victualling"
"1849",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1850",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1851",43,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1852",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1853",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1854",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1855",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1856",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1857",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1858",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1859",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1860",43,"British","Married","Si","Adult","Female","Saved","Crew","Victualling"
"1861",42,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1862",40,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1863",32.7167051578137,"British","Otros","No","Adult","Male","Lost","Crew","Victualling"
"1864",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1865",32,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1866",37,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1867",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1868",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1869",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1870",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1871",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1872",32.7167051578137,"Swiss","Otros","No","Adult","Male","Lost","Crew","Victualling"
"1873",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1874",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1875",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1876",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1877",45,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1878",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1879",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1880",33,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1881",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1882",33,"British","Married","No","Adult","Female","Saved","Crew","Victualling"
"1883",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1884",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1885",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1886",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1887",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1888",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1889",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1890",53,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1891",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1892",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1893",37,"British","Single","No","Adult","Female","Lost","Crew","Victualling"
"1894",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1895",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1896",19,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1897",35,"British","Married","No","Adult","Female","Lost","Crew","Victualling"
"1898",16,"British","Otros","No","Minor","Male","Lost","Crew","Victualling"
"1899",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1900",32.7167051578137,"British","Single","No","Adult","Male","Lost","Crew","Victualling"
"1901",21,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1902",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1903",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1904",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1905",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1906",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1907",32.7167051578137,"British","Married","No","Adult","Male","Lost","Crew","Victualling"
"1908",32.7167051578137,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
"1909",32.7167051578137,"British","Married","No","Adult","Male","Saved","Crew","Victualling"
"1910",55,"British","Single","No","Adult","Male","Saved","Crew","Victualling"
