"Fecha","Frecuencia"
"2021-06-17 08:00:59",75.373417721519
"2021-06-17 08:10:59",71.5759493670886
"2021-06-17 08:20:59",67.7784810126582
"2021-06-17 08:30:59",63.9810126582278
"2021-06-17 08:40:59",70.5245535714286
"2021-06-17 08:50:59",71.8638392857143
"2021-06-17 09:00:59",77.3760932944606
"2021-06-17 09:10:59",61.7333333333333
"2021-06-17 09:20:59",61.152380952381
"2021-06-17 09:30:59",61.4591346153846
"2021-06-17 09:40:59",61.152380952381
"2021-06-17 09:50:59",64.4670487106017
"2021-06-17 10:00:59",63.2768817204301
"2021-06-17 10:10:59",55.7285714285714
"2021-06-17 10:20:59",62.3628185907046
"2021-06-17 10:30:59",63.5858208955224
"2021-06-17 10:40:59",63.0261194029851
"2021-06-17 10:50:59",62.4664179104478
"2021-06-17 11:00:59",61.3987975951904
"2021-06-17 11:10:59",59.3694852941176
"2021-06-17 11:20:59",63.0686567164179
"2021-06-17 11:30:59",69.3851851851852
"2021-06-17 11:40:59",64.1016949152542
"2021-06-17 11:50:59",89.7333333333333
"2021-06-17 12:00:59",120.970577682095
"2021-06-17 12:10:59",108.914603516326
"2021-06-17 12:20:59",96.8586293505562
"2021-06-17 12:30:59",84.8026551847865
"2021-06-17 12:40:59",72.7466810190169
"2021-06-17 12:50:59",73.1871921182266
"2021-06-17 13:00:59",82.7912402783463
"2021-06-17 13:10:59",81.5632419156775
"2021-06-17 13:20:59",80.3352435530086
"2021-06-17 13:30:59",79.1072451903397
"2021-06-17 13:40:59",77.1571428571429
"2021-06-17 13:50:59",79.2716701902748
"2021-06-17 14:00:59",78.7329545454545
"2021-06-17 14:10:59",74.6716510903427
"2021-06-17 14:20:59",74.2978193146417
"2021-06-17 14:30:59",74.5368536853685
"2021-06-17 14:40:59",77.1771177117712
"2021-06-17 14:50:59",79.8173817381738
"2021-06-17 15:00:59",81.0843727072634
"2021-06-17 15:10:59",75.8019075568599
"2021-06-17 15:20:59",70.5194424064563
"2021-06-17 15:30:59",72.6551724137931
"2021-06-17 15:40:59",68.3062645011601
"2021-06-17 15:50:59",70.7
"2021-06-17 16:00:59",69.8307776560789
"2021-06-17 16:10:59",68.8450164293538
"2021-06-17 16:20:59",67.8592552026287
"2021-06-17 16:30:59",66.6778242677824
"2021-06-17 16:40:59",71.21875
"2021-06-17 16:50:59",68.5714285714286
"2021-06-17 17:00:59",68.2280701754386
"2021-06-17 17:10:59",68.3517320137038
"2021-06-17 17:20:59",74.7468595355919
"2021-06-17 17:30:59",81.14198705748
"2021-06-17 17:40:59",87.5371145793681
"2021-06-17 17:50:59",93.9322421012562
"2021-06-17 18:00:59",73.765121277249
"2021-06-17 18:10:59",71.0018421860608
"2021-06-17 18:20:59",68.2385630948726
"2021-06-17 18:30:59",65.4752840036844
"2021-06-17 18:40:59",62.7120049124962
"2021-06-17 18:50:59",59.948725821308
"2021-06-17 19:00:59",80.7584480600751
"2021-06-17 19:10:59",113.048811013767
"2021-06-17 19:20:59",87.7843866171004
"2021-06-17 19:30:59",69.016339869281
"2021-06-17 19:40:59",67.0555555555556
"2021-06-17 19:50:59",65.0947712418301
"2021-06-17 20:00:59",60.2413793103448
"2021-06-17 20:10:59",65.8897751994199
"2021-06-17 20:20:59",71.1109499637418
"2021-06-17 20:30:59",75.4356756756757
"2021-06-17 20:40:59",69.5978378378378
"2021-06-17 20:50:59",65.5394736842105
"2021-06-17 21:00:59",70.2754149377593
"2021-06-17 21:10:59",83.0347510373444
"2021-06-17 21:20:59",95.7940871369295
"2021-06-17 21:30:59",108.553423236515
"2021-06-17 21:40:59",111.77033492823
"2021-06-17 21:50:59",114.641148325359
"2021-06-17 22:00:59",114.550221565731
"2021-06-17 22:10:59",100.813146233383
"2021-06-17 22:20:59",87.076070901034
"2021-06-17 22:30:59",73.3389955686854
"2021-06-17 22:40:59",59.6019202363368
"2021-06-17 22:50:59",63.6018099547511
"2021-06-17 23:00:59",99.5384615384615
"2021-06-17 23:10:59",57.6190476190476
"2021-06-17 23:20:59",60.9047619047619
"2021-06-17 23:30:59",57.9904761904762
"2021-06-17 23:40:59",58.2
"2021-06-17 23:50:59",50.5876288659794
"2021-06-18 00:00:59",49.9518072289157
"2021-06-18 00:10:59",50.0428571428571
"2021-06-18 00:20:59",54.2190476190476
"2021-06-18 00:30:59",49.2095238095238
"2021-06-18 00:40:59",52.4434984520124
"2021-06-18 00:50:59",53.8366873065015
"2021-06-18 01:00:59",54.7799388719089
"2021-06-18 01:10:59",53.4462350652959
"2021-06-18 01:20:59",52.112531258683
"2021-06-18 01:30:59",50.77882745207
"2021-06-18 01:40:59",49.4451236454571
"2021-06-18 01:50:59",48.1114198388441
"2021-06-18 02:00:59",46.9722222222222
"2021-06-18 02:10:59",46.8055555555556
"2021-06-18 02:20:59",46.6388888888889
"2021-06-18 02:30:59",46.4722222222222
"2021-06-18 02:40:59",46.3055555555556
"2021-06-18 02:50:59",46.1388888888889
"2021-06-18 03:00:59",46.1111111111111
"2021-06-18 03:10:59",46.7777777777778
"2021-06-18 03:20:59",47.4444444444444
"2021-06-18 03:30:59",48.1111111111111
"2021-06-18 03:40:59",48.7777777777778
"2021-06-18 03:50:59",49.4444444444444
"2021-06-18 04:00:59",49.6815286624204
"2021-06-18 04:10:59",54.1904761904762
"2021-06-18 04:20:59",48.4117647058824
"2021-06-18 04:30:59",50.1394487865076
"2021-06-18 04:40:59",51.8671328671329
"2021-06-18 04:50:59",53.5948169477581
"2021-06-18 05:00:59",55.4356765768269
"2021-06-18 05:10:59",57.7696582383996
"2021-06-18 05:20:59",60.1036398999722
"2021-06-18 05:30:59",62.4376215615449
"2021-06-18 05:40:59",64.7716032231175
"2021-06-18 05:50:59",67.1055848846902
"2021-06-18 06:00:59",68.4976382328425
"2021-06-18 06:10:59",65.8302306196166
"2021-06-18 06:20:59",63.1628230063907
"2021-06-18 06:30:59",60.4954153931648
"2021-06-18 06:40:59",57.8280077799389
"2021-06-18 06:50:59",55.160600166713
"2021-06-18 07:00:59",53.3873786407767
"2021-06-18 07:10:59",55.426213592233
"2021-06-18 07:20:59",57.4650485436893
"2021-06-18 07:30:59",59.5038834951456
"2021-06-18 07:40:59",77.7473404255319
"2021-06-18 07:50:59",70.979274611399
"2021-06-18 08:00:59",63.5425531914894
"2021-06-18 08:10:59",58.9571428571429
"2021-06-18 08:20:59",58.3052792654935
"2021-06-18 08:30:59",58.7643458301454
"2021-06-18 08:40:59",59.2234123947972
"2021-06-18 08:50:59",59.6824789594491
"2021-06-18 09:00:59",61.8175182481752
"2021-06-18 09:10:59",63.3434579439252
"2021-06-18 09:20:59",64.7453271028037
"2021-06-18 09:30:59",65.7680412371134
"2021-06-18 09:40:59",63.5589101620029
"2021-06-18 09:50:59",61.3497790868925
"2021-06-18 10:00:59",56.7635135135135
"2021-06-18 10:10:59",58.6904761904762
"2021-06-18 10:20:59",54.9084507042254
"2021-06-18 10:30:59",51.7630522088353
"2021-06-18 10:40:59",55.7107309486781
"2021-06-18 10:50:59",60.8429237947123
"2021-06-18 11:00:59",64.9266881028939
"2021-06-18 11:10:59",64.5408360128617
"2021-06-18 11:20:59",64.1549839228296
"2021-06-18 11:30:59",59.1266968325792
"2021-06-18 11:40:59",57.9238095238095
"2021-06-18 11:50:59",63
"2021-06-18 12:00:59",58.1356155365372
"2021-06-18 12:10:59",64.0605661619487
