"","X","Grupo","Fecha","Destino","Tarifa.min","Duración","Cantidad"
"2232",2232,"Asesores","T","America",0.04,58,0.11
"2233",2233,"Asesores","T","America",0.063,0,0
"2234",2234,"Asesores","T","America",0.063,0,0
"2235",2235,"Asesores","T","America",0.063,0,0
"2236",2236,"Asesores","T","America",0.063,0,0
"2237",2237,"Asesores","T","America",0.04,0,0
"2238",2238,"Asesores","T","America",0.113,60,0.18
"2239",2239,"Asesores","T","America",0.126,0,0
"2240",2240,"Asesores","T","America",0.026,0,0
"2241",2241,"Asesores","T","America",0.063,340,0.45
"2242",2242,"Asesores","T","America",0.063,26,0.13
"2243",2243,"Asesores","T","America",0.026,176,0.15
"2244",2244,"Asesores","T","America",0.026,61,0.12
"2245",2245,"Asesores","T","America",0.063,786,0.95
"2246",2246,"Asesores","T","America",0.063,0,0
"2247",2247,"Asesores","T","America",0.063,14,0.13
"2248",2248,"Asesores","T","America",0.063,25,0.13
"2249",2249,"Asesores","T","America",0.063,0,0
"2250",2250,"Asesores","T","America",0.026,0,0
"2251",2251,"Asesores","T","America",0.063,295,0.39
"2252",2252,"Asesores","T","America",0.063,0,0
"2253",2253,"Asesores","T","America",0.026,82,0.12
"2254",2254,"Asesores","T","America",0.026,0,0
"2255",2255,"Asesores","T","America",0.026,20,0.1
"2256",2256,"Asesores","T","America",0.026,3,0.1
"2257",2257,"Asesores","T","America",0.026,0,0
"2258",2258,"Asesores","T","America",0.063,322,0.45
"2259",2259,"Asesores","T","America",0.142,0,0
"2260",2260,"Asesores","T","America",0.063,97,0.2
"2261",2261,"Asesores","T","America",0.226,287,1.2
"2262",2262,"Asesores","T","America",0.021,28,0.06
"2263",2263,"Asesores","T","America",0.153,1060,2.82
"2264",2264,"Asesores","T","America",0.063,0,0
"2265",2265,"Asesores","T","America",0.063,10,0.13
"2266",2266,"Asesores","T","America",0.063,470,0.57
"2267",2267,"Asesores","T","America",0.063,0,0
"2268",2268,"Asesores","T","America",0.063,173,0.26
"2269",2269,"Asesores","T","America",0.063,17,0.13
"2270",2270,"Asesores","T","America",0.063,183,0.32
"2271",2271,"Asesores","T","America",0.026,0,0
"2272",2272,"Asesores","T","America",0.026,0,0
"2273",2273,"Asesores","T","America",0.063,192,0.32
"2274",2274,"Asesores","T","America",0.153,589,1.6
"2275",2275,"Asesores","T","Europa",0.211,213,0.91
"2276",2276,"Asesores","T","America",0.239,433,1.98
"2277",2277,"Asesores","T","America",0.153,0,0
"2278",2278,"Asesores","T","America",0,0,0
"2279",2279,"Asesores","T","America",0.063,21,0.13
"2280",2280,"","T","America",0.063,747,0.89
"2281",2281,"Asesores","T","America",0.063,424,0.57
"2282",2282,"Asesores","T","America",0.135,21,0.21
"2283",2283,"","T","America",0.063,838,0.95
"2284",2284,"Asesores","T","America",0.063,0,0
"2285",2285,"Asesores","T","America",0.111,0,0
"2286",2286,"Asesores","T","America",0.026,0,0
"2287",2287,"","T","America",0.063,0,0
"2288",2288,"Asesores","M","America",0.158,66,0.39
"2289",2289,"Asesores","M","America",0.063,0,0
"2290",2290,"","M","America",0.007,0,0
"2291",2291,"","M","America",0.007,0,0
"2292",2292,"","M","America",0.007,0,0
"2293",2293,"","M","America",0.007,0,0
"2294",2294,"Asesores","T","America",0.026,1414,0.69
"2295",2295,"Asesores","T","America",0.153,578,1.6
"2296",2296,"Asesores","T","America",0.063,32,0.13
"2297",2297,"Asesores","T","America",0.026,818,0.43
"2298",2298,"Asesores","T","America",0.026,496,0.3
"2299",2299,"Asesores","T","America",0.026,2,0.1
"2300",2300,"","T","America",0.126,0,0
"2301",2301,"","T","America",0.026,0,0
"2302",2302,"Asesores","T","America",0.115,0,0
"2303",2303,"Asesores","T","America",0.111,0,0
"2304",2304,"","T","America",0.026,53,0.1
"2305",2305,"Otros","T","America",0.026,50,0.1
"2306",2306,"Asesores","T","America",0.126,178,0.45
"2307",2307,"Asesores","T","America",0.026,0,0
"2308",2308,"Asesores","T","America",0.026,438,0.28
"2309",2309,"Asesores","T","America",0.063,454,0.57
"2310",2310,"","T","America",0.357,49,0.43
"2311",2311,"Otros","T","America",0.007,0,0
"2312",2312,"Asesores","T","America",0.063,321,0.45
"2313",2313,"","T","America",0.357,310,2.21
"2314",2314,"Asesores","T","America",0.026,0,0
"2315",2315,"Educacion","T","America",0.026,7,0.1
"2316",2316,"Asesores","T","America",0.026,0,0
"2317",2317,"","T","America",0.144,211,0.65
"2318",2318,"Otros","T","America",0.026,37,0.1
"2319",2319,"Otros","T","America",0.007,12,0.05
"2320",2320,"Asesores","T","America",0.126,155,0.45
"2321",2321,"Otros","T","America",0.026,0,0
"2322",2322,"Otros","T","America",0.026,0,0
"2323",2323,"Asesores","T","America",0.026,0,0
"2324",2324,"Otros","T","America",0.026,0,0
"2325",2325,"Otros","T","America",0.026,0,0
"2326",2326,"Otros","T","America",0.026,37,0.1
"2327",2327,"Otros","T","America",0.026,0,0
"2328",2328,"Asesores","T","America",0.026,444,0.28
"2329",2329,"Asesores","T","America",0.026,3,0.1
"2330",2330,"Asesores","T","America",0.026,3,0.1
"2331",2331,"Asesores","T","America",0.126,2,0.2
"2332",2332,"Asesores","T","Europa",0.09,0,0
"2333",2333,"","T","America",0.026,126,0.15
"2334",2334,"Asesores","T","America",0.063,26,0.13
"2335",2335,"Otros","T","America",0.026,296,0.2
"2336",2336,"Asesores","T","America",0.026,0,0
"2337",2337,"Asesores","T","America",0.026,81,0.12
"2338",2338,"Asesores","T","America",0.026,0,0
"2339",2339,"Asesores","T","America",0.026,0,0
"2340",2340,"Otros","T","America",0.026,600,0.33
"2341",2341,"","T","America",0.063,167,0.26
"2342",2342,"","T","Europa",0,0,0
"2343",2343,"Otros","T","America",0.026,37,0.1
"2344",2344,"Otros","T","America",0.007,0,0
"2345",2345,"Otros","T","America",0.026,56,0.1
"2346",2346,"Otros","T","America",0.007,0,0
"2347",2347,"Otros","T","America",0.026,0,0
"2348",2348,"Asesores","T","America",0.026,277,0.2
"2349",2349,"Otros","T","America",0.026,68,0.12
"2350",2350,"Otros","T","America",0.026,3,0.1
"2351",2351,"Otros","T","America",0.026,31,0.1
"2352",2352,"Otros","T","America",0.007,0,0
"2353",2353,"Asesores","T","America",0.026,539,0.3
"2354",2354,"Otros","T","America",0.026,0,0
"2355",2355,"Asesores","T","America",0.063,312,0.45
"2356",2356,"Asesores","T","America",0.063,96,0.2
"2357",2357,"Educacion","T","America",0.063,164,0.26
"2358",2358,"Asesores","T","America",0.126,1,0
"2359",2359,"Educacion","T","America",0.086,0,0
"2360",2360,"Asesores","T","America",0.158,51,0.23
"2361",2361,"Educacion","T","America",0.063,0,0
"2362",2362,"Asesores","T","America",0.026,0,0
"2363",2363,"Educacion","T","Europa",0.181,0,0
"2364",2364,"Asesores","T","America",0.063,7,0.13
"2365",2365,"Otros","T","America",0.007,0,0
"2366",2366,"Educacion","T","America",0.063,608,0.76
"2367",2367,"Educacion","T","America",0.126,1,0
"2368",2368,"Educacion","T","Europa",0.09,0,0
"2369",2369,"Educacion","T","Europa",0,0,0
"2370",2370,"Educacion","T","Europa",0,0,0
"2371",2371,"","T","America",0.158,662,1.97
"2372",2372,"","T","America",0.153,0,0
"2373",2373,"Asesores","T","America",0.158,0,0
"2374",2374,"Educacion","T","America",0.177,1284,3.96
"2375",2375,"Educacion","M","Europa",0.072,1011,1.29
"2376",2376,"Otros","M","America",0.026,0,0
"2377",2377,"Educacion","M","America",0.142,109,0.35
"2378",2378,"Educacion","M","Europa",0.09,22,0.16
"2379",2379,"Educacion","M","America",0.142,1344,3.34
"2380",2380,"Educacion","M","Europa",0.021,705,0.29
"2381",2381,"Asesores","T","America",0.063,866,1.02
"2382",2382,"Asesores","T","America",0.007,0,0
"2383",2383,"Asesores","T","America",0.007,0,0
"2384",2384,"Asesores","T","America",0.026,0,0
"2385",2385,"Asesores","T","America",0.026,45,0.1
"2386",2386,"Asesores","T","America",0.026,48,0.1
"2387",2387,"Asesores","T","America",0.177,124,0.6
"2388",2388,"Asesores","T","America",0.026,59,0.1
"2389",2389,"Asesores","T","America",0.226,96,0.52
"2390",2390,"Asesores","T","America",0.226,111,0.52
"2391",2391,"Asesores","T","America",0.026,38,0.1
"2392",2392,"Asesores","T","America",0.063,27,0.13
"2393",2393,"Asesores","T","America",0.135,0,0
"2394",2394,"Asesores","T","America",0.063,48,0.13
"2395",2395,"Asesores","T","America",0.063,0,0
"2396",2396,"Asesores","T","America",0.111,0,0
"2397",2397,"Asesores","T","America",0.122,0,0
"2398",2398,"Asesores","T","America",0.063,0,0
"2399",2399,"Asesores","T","America",0.126,0,0
"2400",2400,"Asesores","T","America",0.063,26,0.13
"2401",2401,"Asesores","T","America",0.026,526,0.3
"2402",2402,"Asesores","T","America",0.063,89,0.2
"2403",2403,"Asesores","T","America",0.026,188,0.17
"2404",2404,"Asesores","T","America",0.063,126,0.26
"2405",2405,"Asesores","T","America",0.021,30,0.06
"2406",2406,"Asesores","T","America",0.026,0,0
"2407",2407,"Asesores","T","America",0.226,312,1.43
"2408",2408,"Asesores","T","America",0.021,590,0.25
"2409",2409,"Asesores","T","America",0.026,0,0
"2410",2410,"Asesores","T","America",0.026,0,0
"2411",2411,"Asesores","T","America",0.026,204,0.17
"2412",2412,"Asesores","T","America",0.026,0,0
"2413",2413,"Asesores","T","America",0.026,0,0
"2414",2414,"Asesores","T","America",0.026,0,0
"2415",2415,"Asesores","T","America",0.126,12,0.2
"2416",2416,"Asesores","T","America",0.026,0,0
"2417",2417,"Asesores","T","America",0.026,0,0
"2418",2418,"Asesores","T","America",0.026,66,0.12
"2419",2419,"Educacion","T","Europa",0.181,47,0.25
"2420",2420,"Asesores","T","America",0.063,676,0.83
"2421",2421,"Asesores","T","America",0.026,0,0
"2422",2422,"Asesores","T","America",0.026,0,0
"2423",2423,"Asesores","T","America",0.063,0,0
"2424",2424,"Asesores","T","America",0.026,0,0
"2425",2425,"Asesores","T","America",0.026,0,0
"2426",2426,"Asesores","T","America",0.026,26,0.1
"2427",2427,"Asesores","T","America",0.026,0,0
"2428",2428,"Asesores","T","America",0.063,0,0
"2429",2429,"Asesores","T","America",0.026,124,0.15
"2430",2430,"Asesores","T","America",0.026,61,0.12
"2431",2431,"Asesores","T","America",0.026,48,0.1
"2432",2432,"Otros","T","America",0.026,0,0
"2433",2433,"Asesores","T","America",0.026,0,0
"2434",2434,"Otros","T","America",0.007,0,0
"2435",2435,"Asesores","T","America",0.063,0,0
"2436",2436,"Asesores","T","America",0.026,58,0.1
"2437",2437,"Asesores","T","America",0.026,4,0.1
"2438",2438,"Asesores","T","America",0.026,2,0.1
"2439",2439,"Asesores","T","America",0.063,0,0
"2440",2440,"Asesores","T","America",0.026,502,0.3
"2441",2441,"Asesores","T","America",0.063,335,0.45
"2442",2442,"Asesores","T","America",0.026,21,0.1
"2443",2443,"","T","America",0.063,423,0.57
"2444",2444,"Asesores","T","America",0.026,0,0
"2445",2445,"Asesores","T","America",0.142,367,1.06
"2446",2446,"Asesores","T","America",0.063,7,0.13
"2447",2447,"Asesores","T","America",0.04,0,0
"2448",2448,"Asesores","T","America",0.026,321,0.23
"2449",2449,"","T","America",0.063,51,0.13
"2450",2450,"","T","America",0.026,0,0
"2451",2451,"","T","Europa",0,0,0
"2452",2452,"Asesores","T","America",0.226,500,2.1
"2453",2453,"Otros","T","America",0.026,35,0.1
"2454",2454,"Asesores","T","America",0.063,64,0.2
"2455",2455,"Asesores","T","Europa",0.021,24,0.06
"2456",2456,"Asesores","T","America",0,0,0
"2457",2457,"Otros","T","America",0.026,73,0.12
"2458",2458,"Asesores","T","America",0.026,0,0
"2459",2459,"Asesores","T","America",0.063,3,0.13
"2460",2460,"Asesores","T","America",0,0,0
"2461",2461,"Asesores","T","America",0.026,0,0
"2462",2462,"Asesores","T","America",0.026,0,0
"2463",2463,"Asesores","T","America",0.026,309,0.23
"2464",2464,"Asesores","T","America",0.063,518,0.64
"2465",2465,"Asesores","T","America",0.026,140,0.15
"2466",2466,"Asesores","T","America",0.063,33,0.13
"2467",2467,"Otros","T","America",0.026,154,0.15
"2468",2468,"Asesores","T","America",0.063,103,0.2
"2469",2469,"Asesores","T","America",0.026,0,0
"2470",2470,"Otros","T","America",0.026,0,0
"2471",2471,"Asesores","T","America",0.026,0,0
"2472",2472,"Asesores","T","America",0.021,0,0
"2473",2473,"Asesores","T","America",0.026,178,0.15
"2474",2474,"Asesores","T","America",0.026,0,0
"2475",2475,"Otros","T","America",0.026,0,0
"2476",2476,"Asesores","T","America",0.026,309,0.23
"2477",2477,"Asesores","T","America",0.026,0,0
"2478",2478,"Asesores","T","America",0.026,0,0
"2479",2479,"Asesores","T","America",0.026,0,0
"2480",2480,"","T","America",0.144,594,1.51
"2481",2481,"Asesores","T","America",0.026,46,0.1
"2482",2482,"Asesores","T","America",0.226,19,0.3
"2483",2483,"Otros","T","America",0.026,53,0.1
"2484",2484,"Asesores","T","America",0.063,0,0
"2485",2485,"Asesores","T","America",0.026,0,0
"2486",2486,"Otros","T","America",0.026,0,0
"2487",2487,"Asesores","T","America",0.026,51,0.1
"2488",2488,"Asesores","T","America",0.022,0,0
"2489",2489,"Asesores","T","America",0.026,3,0.1
"2490",2490,"Asesores","T","America",0.026,0,0
"2491",2491,"Otros","T","America",0.026,269,0.2
"2492",2492,"Asesores","T","America",0.063,0,0
"2493",2493,"Asesores","T","America",0.026,1,0.1
"2494",2494,"Asesores","T","America",0.086,45,0.16
"2495",2495,"Asesores","T","America",0.007,0,0
"2496",2496,"Asesores","T","America",0.026,0,0
"2497",2497,"Asesores","T","America",0.026,258,0.2
"2498",2498,"Asesores","T","America",0.026,0,0
"2499",2499,"Asesores","T","America",0.026,0,0
"2500",2500,"Asesores","T","America",0.026,0,0
"2501",2501,"Asesores","T","America",0.007,0,0
"2502",2502,"Asesores","T","America",0.126,6,0.2
"2503",2503,"Asesores","T","America",0.026,0,0
"2504",2504,"","T","Europa",0.09,51,0.16
"2505",2505,"Asesores","T","America",0.026,255,0.2
"2506",2506,"Asesores","T","America",0.063,159,0.26
"2507",2507,"Educacion","T","America",0.026,116,0.12
"2508",2508,"Educacion","T","America",0.026,14,0.1
"2509",2509,"Asesores","T","America",0.063,500,0.64
"2510",2510,"Asesores","T","America",0.063,31,0.13
"2511",2511,"","T","Europa",0.09,60,0.16
"2512",2512,"Asesores","T","America",0.04,0,0
"2513",2513,"Asesores","T","Europa",0,0,0
"2514",2514,"Asesores","T","America",0.026,705,0.38
"2515",2515,"Asesores","T","America",0.063,27,0.13
"2516",2516,"","T","America",0.026,0,0
"2517",2517,"Asesores","T","America",0.026,0,0
"2518",2518,"Asesores","T","America",0.226,226,0.97
"2519",2519,"Asesores","T","America",0.026,178,0.15
"2520",2520,"Asesores","T","America",0.021,34,0.06
"2521",2521,"Asesores","T","America",0.026,0,0
"2522",2522,"Asesores","T","America",0.026,56,0.1
"2523",2523,"Asesores","T","America",0.007,0,0
"2524",2524,"Asesores","T","America",0.026,0,0
"2525",2525,"Asesores","T","America",0.063,3,0.13
"2526",2526,"Asesores","T","America",0.026,0,0
"2527",2527,"","T","America",0.063,0,0
"2528",2528,"Asesores","T","America",0.021,562,0.25
"2529",2529,"Asesores","T","America",0.007,0,0
"2530",2530,"Asesores","T","America",0.026,0,0
"2531",2531,"Asesores","T","America",0.007,0,0
"2532",2532,"Asesores","T","America",0.063,200,0.32
"2533",2533,"Asesores","T","America",0.126,25,0.2
"2534",2534,"Asesores","T","America",0.026,757,0.41
"2535",2535,"Asesores","T","America",0.026,0,0
"2536",2536,"Asesores","T","America",0.026,0,0
"2537",2537,"Asesores","T","America",0.026,0,0
"2538",2538,"Asesores","T","America",0.026,0,0
"2539",2539,"Asesores","T","America",0.026,0,0
"2540",2540,"","T","America",0.026,0,0
"2541",2541,"Educacion","T","America",0.021,180,0.1
"2542",2542,"Asesores","T","America",0.226,28,0.3
"2543",2543,"Asesores","T","America",0.153,1233,3.28
"2544",2544,"Asesores","T","America",0.026,0,0
"2545",2545,"Asesores","T","America",0.026,0,0
"2546",2546,"Asesores","T","America",0.063,0,0
"2547",2547,"Asesores","T","America",0.026,0,0
"2548",2548,"","T","Africa",0.496,85,1.06
"2549",2549,"Asesores","T","America",0.026,0,0
"2550",2550,"Otros","T","America",0.007,0,0
"2551",2551,"Otros","T","America",0.026,0,0
"2552",2552,"Asesores","T","America",0.063,0,0
"2553",2553,"Asesores","T","America",0.026,0,0
"2554",2554,"Asesores","T","America",0.026,0,0
"2555",2555,"Asesores","T","America",0.026,0,0
"2556",2556,"","T","America",0.026,0,0
"2557",2557,"Asesores","T","America",0.086,0,0
"2558",2558,"Educacion","T","America",0.153,0,0
"2559",2559,"Asesores","T","America",0.026,0,0
"2560",2560,"","T","Europa",0.021,0,0
"2561",2561,"Asesores","T","America",0.226,11,0.3
"2562",2562,"Otros","T","America",0.026,71,0.12
"2563",2563,"Asesores","T","America",0.026,0,0
"2564",2564,"Otros","T","America",0.007,0,0
"2565",2565,"Educacion","T","America",0.244,25,0.31
"2566",2566,"Educacion","T","Europa",0.09,1,0
"2567",2567,"Asesores","T","America",0.026,0,0
"2568",2568,"Asesores","T","America",0.026,52,0.1
"2569",2569,"Asesores","T","America",0.026,0,0
"2570",2570,"Asesores","T","America",0.026,11,0.1
"2571",2571,"Asesores","T","America",0.126,6,0.2
"2572",2572,"Asesores","T","America",0.126,309,0.83
"2573",2573,"Educacion","T","America",0.084,1386,2.09
"2574",2574,"Otros","T","America",0.007,0,0
"2575",2575,"Asesores","T","America",0.063,80,0.2
"2576",2576,"Educacion","T","America",0.142,167,0.5
"2577",2577,"Educacion","T","America",0.084,0,0
"2578",2578,"Educacion","T","America",0.084,0,0
"2579",2579,"Educacion","T","America",0.084,0,0
"2580",2580,"Educacion","T","America",0.084,0,0
"2581",2581,"Asesores","T","America",0.158,90,0.39
"2582",2582,"Asesores","T","America",0.026,0,0
"2583",2583,"Asesores","T","America",0.026,1333,0.67
"2584",2584,"Educacion","T","America",0.142,139,0.5
"2585",2585,"Asesores","T","America",0.063,103,0.2
"2586",2586,"Asesores","T","America",0.063,69,0.2
"2587",2587,"Asesores","T","America",0.153,1374,3.59
"2588",2588,"Asesores","T","America",0.026,0,0
"2589",2589,"Asesores","T","Europa",0.09,33,0.16
"2590",2590,"Asesores","T","America",0.158,0,0
"2591",2591,"Asesores","T","America",0.063,0,0
"2592",2592,"Educacion","T","America",0.153,199,0.68
"2593",2593,"Asesores","T","America",0.209,6,0.28
"2594",2594,"Asesores","T","America",0.026,0,0
"2595",2595,"Educacion","T","America",0.063,564,0.7
"2596",2596,"Asesores","T","America",0.126,0,0
"2597",2597,"Educacion","T","America",0.063,266,0.39
"2598",2598,"Asesores","T","Europa",0,0,0
"2599",2599,"Asesores","T","Europa",0,0,0
"2600",2600,"Asesores","T","America",0.239,362,1.74
"2601",2601,"Asesores","T","America",0.239,7,0.31
"2602",2602,"Asesores","T","America",0.153,74,0.38
"2603",2603,"Asesores","M","Asia",0,0,0
"2604",2604,"Asesores","M","Asia",0.334,0,0
"2605",2605,"Otros","M","Europa",0.09,610,1.06
"2606",2606,"Educacion","M","Europa",0.211,239,0.91
"2607",2607,"Otros","M","Europa",0.09,21,0.16
