id,Age,Citizenship,Status,Lifeboat,Adult.Minor,Sex,Survived,Pasajero,Class,Template
1228,26,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1228)(sexo Female)(status Married)(adult Adult)(clase Second))
1229,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1229)(sexo Female)(status Single)(adult Adult)(clase Second))
1230,20,British,Single,Si,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1230)(sexo Male)(status Single)(adult Adult)(clase Second))
1231,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1231)(sexo Female)(status Single)(adult Adult)(clase Second))
1232,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1232)(sexo Female)(status Single)(adult Adult)(clase Second))
1233,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1233)(sexo Female)(status Single)(adult Adult)(clase Second))
1234,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1234)(sexo Male)(status Single)(adult Adult)(clase Second))
1235,32,USA,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1235)(sexo Male)(status Single)(adult Adult)(clase Second))
1236,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1236)(sexo Male)(status Single)(adult Adult)(clase Second))
1237,21,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1237)(sexo Male)(status Single)(adult Adult)(clase Second))
1238,25,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1238)(sexo Female)(status Single)(adult Adult)(clase Second))
1239,29,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1239)(sexo Female)(status Single)(adult Adult)(clase Second))
1240,34,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1240)(sexo Female)(status Single)(adult Adult)(clase Second))
1241,28,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1241)(sexo Male)(status Married)(adult Adult)(clase Second))
1242,11,British,Single,No,Infant,Male,Lost,Passenger,Second,(Pasajero (id 1242)(sexo Male)(status Single)(adult Infant)(clase Second))
1243,11,British,Single,No,Infant,Male,Lost,Passenger,Second,(Pasajero (id 1243)(sexo Male)(status Single)(adult Infant)(clase Second))
1244,3,British,Single,No,Minor,Male,Saved,Passenger,Second,(Pasajero (id 1244)(sexo Male)(status Single)(adult Minor)(clase Second))
1245,24,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1245)(sexo Female)(status Married)(adult Adult)(clase Second))
1246,31,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1246)(sexo Male)(status Married)(adult Adult)(clase Second))
1247,33,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1247)(sexo Male)(status Married)(adult Adult)(clase Second))
1248,25,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1248)(sexo Male)(status Married)(adult Adult)(clase Second))
1249,41,British,Single,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1249)(sexo Female)(status Single)(adult Adult)(clase Second))
1250,60,British,Otros,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1250)(sexo Female)(status Otros)(adult Adult)(clase Second))
1251,50,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1251)(sexo Female)(status Married)(adult Adult)(clase Second))
1252,32,British,Single,Si,Infant,Female,Saved,Passenger,Second,(Pasajero (id 1252)(sexo Female)(status Single)(adult Infant)(clase Second))
1253,27,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1253)(sexo Male)(status Married)(adult Adult)(clase Second))
1254,29,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1254)(sexo Male)(status Married)(adult Adult)(clase Second))
1255,24,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1255)(sexo Female)(status Married)(adult Adult)(clase Second))
1256,49,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1256)(sexo Female)(status Married)(adult Adult)(clase Second))
1257,21,British,Single,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1257)(sexo Female)(status Single)(adult Adult)(clase Second))
1258,25,British,Single,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1258)(sexo Female)(status Single)(adult Adult)(clase Second))
1259,32,British,Married,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1259)(sexo Male)(status Married)(adult Adult)(clase Second))
1260,32,British,Single,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1260)(sexo Male)(status Single)(adult Adult)(clase Second))
1261,24,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1261)(sexo Female)(status Single)(adult Adult)(clase Second))
1262,55,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1262)(sexo Female)(status Married)(adult Adult)(clase Second))
1263,32,British,Married,Si,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1263)(sexo Male)(status Married)(adult Adult)(clase Second))
1264,46,British,Married,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1264)(sexo Female)(status Married)(adult Adult)(clase Second))
1265,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1265)(sexo Female)(status Married)(adult Adult)(clase Second))
1266,31,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1266)(sexo Female)(status Single)(adult Adult)(clase Second))
1267,59,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1267)(sexo Female)(status Single)(adult Adult)(clase Second))
1268,49,USA,Married,Si,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1268)(sexo Female)(status Married)(adult Adult)(clase Second))
1269,51,USA,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1269)(sexo Male)(status Married)(adult Adult)(clase Second))
1270,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1270)(sexo Female)(status Single)(adult Adult)(clase Second))
1271,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1271)(sexo Female)(status Married)(adult Adult)(clase Second))
1272,56,USA,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1272)(sexo Female)(status Married)(adult Adult)(clase Second))
1273,27,British,Otros,No,Adult,Male,Saved,Passenger,Second,(Pasajero (id 1273)(sexo Male)(status Otros)(adult Adult)(clase Second))
1274,37,British,Single,No,Adult,Female,Saved,Passenger,Second,(Pasajero (id 1274)(sexo Female)(status Single)(adult Adult)(clase Second))
1275,32,British,Single,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1275)(sexo Female)(status Single)(adult Adult)(clase Second))
1276,32,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1276)(sexo Female)(status Married)(adult Adult)(clase Second))
1277,32,British,Single,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1277)(sexo Male)(status Single)(adult Adult)(clase Second))
1278,36,British,Married,No,Adult,Male,Lost,Passenger,Second,(Pasajero (id 1278)(sexo Male)(status Married)(adult Adult)(clase Second))
1279,33,British,Married,No,Adult,Female,Lost,Passenger,Second,(Pasajero (id 1279)(sexo Female)(status Married)(adult Adult)(clase Second))
1283,27,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1283)(sexo Male)(status Married)(adult Adult)(clase Third))
1284,27,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1284)(sexo Female)(status Married)(adult Adult)(clase Third))
1285,30,Russian,Single,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1285)(sexo Male)(status Single)(adult Adult)(clase Third))
1286,37,Persian,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1286)(sexo Male)(status Single)(adult Adult)(clase Third))
1287,54,Swedish,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1287)(sexo Female)(status Married)(adult Adult)(clase Third))
1288,39,Greek,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1288)(sexo Male)(status Married)(adult Adult)(clase Third))
1289,22,Russian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1289)(sexo Male)(status Married)(adult Adult)(clase Third))
1290,3,USA,Single,No,Minor,Male,Saved,Passenger,Third,(Pasajero (id 1290)(sexo Male)(status Single)(adult Minor)(clase Third))
1291,4,USA,Single,No,Minor,Male,Saved,Passenger,Third,(Pasajero (id 1291)(sexo Male)(status Single)(adult Minor)(clase Third))
1292,25,Russian,Married,No,Adult,Female,Saved,Passenger,Third,(Pasajero (id 1292)(sexo Female)(status Married)(adult Adult)(clase Third))
1293,45,Russian,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1293)(sexo Male)(status Single)(adult Adult)(clase Third))
1294,27,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1294)(sexo Male)(status Married)(adult Adult)(clase Third))
1295,30,Persian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1295)(sexo Male)(status Married)(adult Adult)(clase Third))
1296,33,Persian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1296)(sexo Male)(status Married)(adult Adult)(clase Third))
1297,39,Persian,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1297)(sexo Male)(status Single)(adult Adult)(clase Third))
1298,45,Persian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1298)(sexo Male)(status Married)(adult Adult)(clase Third))
1299,33,Russian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1299)(sexo Male)(status Married)(adult Adult)(clase Third))
1300,39,Russian,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1300)(sexo Male)(status Single)(adult Adult)(clase Third))
1301,28,Russian,Single,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1301)(sexo Male)(status Single)(adult Adult)(clase Third))
1302,40,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1302)(sexo Male)(status Married)(adult Adult)(clase Third))
1303,29,British,Single,No,Adult,Female,Saved,Passenger,Third,(Pasajero (id 1303)(sexo Female)(status Single)(adult Adult)(clase Third))
1304,30,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1304)(sexo Male)(status Married)(adult Adult)(clase Third))
1305,30,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1305)(sexo Male)(status Married)(adult Adult)(clase Third))
1306,25,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1306)(sexo Male)(status Married)(adult Adult)(clase Third))
1307,20,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1307)(sexo Female)(status Married)(adult Adult)(clase Third))
1308,38,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1308)(sexo Male)(status Married)(adult Adult)(clase Third))
1309,3,British,Single,No,Infant,Male,Lost,Passenger,Third,(Pasajero (id 1309)(sexo Male)(status Single)(adult Infant)(clase Third))
1310,4,British,Single,No,Minor,Male,Lost,Passenger,Third,(Pasajero (id 1310)(sexo Male)(status Single)(adult Minor)(clase Third))
1311,28,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1311)(sexo Female)(status Married)(adult Adult)(clase Third))
1312,36,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1312)(sexo Male)(status Married)(adult Adult)(clase Third))
1313,30,British,Single,No,Adult,Female,Saved,Passenger,Third,(Pasajero (id 1313)(sexo Female)(status Single)(adult Adult)(clase Third))
1314,39,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1314)(sexo Male)(status Single)(adult Adult)(clase Third))
1315,26,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1315)(sexo Male)(status Single)(adult Adult)(clase Third))
1316,30,Russian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1316)(sexo Male)(status Married)(adult Adult)(clase Third))
1317,44,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1317)(sexo Male)(status Married)(adult Adult)(clase Third))
1318,50,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1318)(sexo Male)(status Married)(adult Adult)(clase Third))
1319,49,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1319)(sexo Female)(status Married)(adult Adult)(clase Third))
1320,42,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1320)(sexo Male)(status Married)(adult Adult)(clase Third))
1321,1,British,Single,No,Infant,Male,Lost,Passenger,Third,(Pasajero (id 1321)(sexo Male)(status Single)(adult Infant)(clase Third))
1322,29,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1322)(sexo Female)(status Married)(adult Adult)(clase Third))
1323,37,Russian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1323)(sexo Male)(status Married)(adult Adult)(clase Third))
1324,32,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1324)(sexo Male)(status Married)(adult Adult)(clase Third))
1325,3,British,Single,No,Minor,Male,Lost,Passenger,Third,(Pasajero (id 1325)(sexo Male)(status Single)(adult Minor)(clase Third))
1326,36,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1326)(sexo Female)(status Married)(adult Adult)(clase Third))
1327,28,Russian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1327)(sexo Male)(status Married)(adult Adult)(clase Third))
1328,26,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1328)(sexo Male)(status Married)(adult Adult)(clase Third))
1329,28,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1329)(sexo Male)(status Married)(adult Adult)(clase Third))
1330,24,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1330)(sexo Female)(status Single)(adult Adult)(clase Third))
1331,34,Russian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1331)(sexo Male)(status Married)(adult Adult)(clase Third))
1332,35,Russian,Single,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1332)(sexo Male)(status Single)(adult Adult)(clase Third))
1333,31,British,Single,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1333)(sexo Male)(status Single)(adult Adult)(clase Third))
1334,28,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1334)(sexo Female)(status Single)(adult Adult)(clase Third))
1335,38,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1335)(sexo Female)(status Single)(adult Adult)(clase Third))
1336,50,Russian,Single,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1336)(sexo Male)(status Single)(adult Adult)(clase Third))
1337,48,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1337)(sexo Male)(status Married)(adult Adult)(clase Third))
1338,38,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1338)(sexo Male)(status Single)(adult Adult)(clase Third))
1339,45,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1339)(sexo Female)(status Single)(adult Adult)(clase Third))
1340,28,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1340)(sexo Female)(status Single)(adult Adult)(clase Third))
1341,38,Greek,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1341)(sexo Male)(status Single)(adult Adult)(clase Third))
1342,57,Swedish,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1342)(sexo Male)(status Married)(adult Adult)(clase Third))
1343,37,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1343)(sexo Female)(status Single)(adult Adult)(clase Third))
1344,41,Russian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1344)(sexo Male)(status Married)(adult Adult)(clase Third))
1345,21,Russian,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1345)(sexo Male)(status Married)(adult Adult)(clase Third))
1346,23,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1346)(sexo Male)(status Married)(adult Adult)(clase Third))
1347,39,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1347)(sexo Male)(status Single)(adult Adult)(clase Third))
1348,38,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1348)(sexo Male)(status Married)(adult Adult)(clase Third))
1349,3,USA,Single,No,Infant,Male,Lost,Passenger,Third,(Pasajero (id 1349)(sexo Male)(status Single)(adult Infant)(clase Third))
1350,33,British,Married,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1350)(sexo Female)(status Married)(adult Adult)(clase Third))
1351,40,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1351)(sexo Male)(status Married)(adult Adult)(clase Third))
1352,11,USA,Single,No,Infant,Male,Saved,Passenger,Third,(Pasajero (id 1352)(sexo Male)(status Single)(adult Infant)(clase Third))
1353,3,USA,Single,No,Minor,Male,Saved,Passenger,Third,(Pasajero (id 1353)(sexo Male)(status Single)(adult Minor)(clase Third))
1354,40,British,Married,No,Adult,Female,Saved,Passenger,Third,(Pasajero (id 1354)(sexo Female)(status Married)(adult Adult)(clase Third))
1355,2,USA,Single,No,Minor,Female,Lost,Passenger,Third,(Pasajero (id 1355)(sexo Female)(status Single)(adult Minor)(clase Third))
1356,18,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1356)(sexo Male)(status Single)(adult Adult)(clase Third))
1357,24,British,Single,No,Adult,Female,Saved,Passenger,Third,(Pasajero (id 1357)(sexo Female)(status Single)(adult Adult)(clase Third))
1358,21,British,Married,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1358)(sexo Male)(status Married)(adult Adult)(clase Third))
1359,47,British,Single,No,Adult,Male,Lost,Passenger,Third,(Pasajero (id 1359)(sexo Male)(status Single)(adult Adult)(clase Third))
1360,30,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1360)(sexo Female)(status Single)(adult Adult)(clase Third))
1361,22,British,Single,No,Adult,Female,Lost,Passenger,Third,(Pasajero (id 1361)(sexo Female)(status Single)(adult Adult)(clase Third))
1362,48,Russian,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1362)(sexo Male)(status Married)(adult Adult)(clase Third))
1363,23,British,Married,No,Adult,Male,Saved,Passenger,Third,(Pasajero (id 1363)(sexo Male)(status Married)(adult Adult)(clase Third))
